FIPS,County,State,Republican,Democrat,Other Votes,Population
13019,Berrien ,GA,5422,1047,144,18159
13021,Bibb ,GA,24043,36787,2050,157347
13023,Bleckley ,GA,3719,1101,154,12585
13025,Brantley ,GA,5567,619,115,18021
13027,Brooks ,GA,3701,2528,107,16301
13029,Bryan ,GA,10529,4014,728,44741
13031,Bulloch ,GA,15097,9261,1227,79646
13033,Burke ,GA,4491,4731,188,24594
13035,Butts ,GA,6717,2566,231,25436
13037,Calhoun ,GA,830,1179,16,5575
13039,Camden ,GA,12310,5930,829,54772
13043,Candler ,GA,2664,1026,73,10988
13045,Carroll ,GA,30029,12464,1966,119151
13047,Catoosa ,GA,20876,4771,1293,67874
13049,Charlton ,GA,2951,1004,76,12516
13051,Chatham ,GA,45688,62290,5073,295291
13053,Chattahoochee ,GA,751,594,45,9566
13055,Chattooga ,GA,6462,1613,177,24970
13057,Cherokee ,GA,80649,25231,6904,266594
13059,Clarke ,GA,12717,29603,3156,128670
13061,Clay ,GA,566,697,10,2845
13063,Clayton ,GA,12645,78220,2715,299403
13065,Clinch ,GA,1727,686,51,6741
13067,Cobb ,GA,152912,160121,21025,766112
13069,Coffee ,GA,9588,4094,316,43092
13071,Colquitt ,GA,9898,3463,263,45892
13073,Columbia ,GA,43085,18887,3235,156013
13075,Cook ,GA,4176,1753,151,17232
13077,Coweta ,GA,42533,16583,3094,146163
13079,Crawford ,GA,3635,1421,120,12128
13081,Crisp ,GA,4549,2837,163,20128
13083,Dade ,GA,5051,965,345,16249
13085,Dawson ,GA,9900,1448,472,26796
13087,Decatur ,GA,6020,4124,173,29368
13089,DeKalb ,GA,51468,251370,15011,764425
13091,Dodge ,GA,5021,1839,149,20001
13093,Dooly ,GA,1951,1872,36,11209
13095,Dougherty ,GA,10232,23311,760,85793
13097,Douglas ,GA,24817,31005,2301,144310
13099,Early ,GA,2552,2168,83,10849
13101,Echols ,GA,1007,156,19,3704
13103,Effingham ,GA,17874,4853,876,64771
13105,Elbert ,GA,5292,2539,196,19638
13107,Emanuel ,GA,5335,2435,126,22770
13109,Evans ,GA,2404,1130,94,10773
13111,Fannin ,GA,9632,1923,321,25321
13113,Fayette ,GA,35048,23284,3179,119181
13115,Floyd ,GA,24114,9159,1587,98582
13117,Forsyth ,GA,69851,23462,5651,251287
13119,Franklin ,GA,7054,1243,253,23424
13121,Fulton ,GA,117783,297051,23917,1066675
13123,Gilmer ,GA,10477,1965,406,31349
13125,Glascock ,GA,1235,138,17,2887
13127,Glynn ,GA,21512,11775,1150,84500
13129,Gordon ,GA,15191,3181,690,57544
13131,Grady ,GA,6053,3013,199,26236
13133,Greene ,GA,5490,3199,230,18913
13135,Gwinnett ,GA,146989,166153,17808,957306
13137,Habersham ,GA,13190,2483,660,46034
13139,Hall ,GA,51733,16180,3229,202889
13141,Hancock ,GA,843,2701,44,8736
13143,Haralson ,GA,9585,1475,379,29917
13145,Harris ,GA,11936,4086,480,34666
13147,Hart ,GA,7286,2585,290,25829
13149,Heard ,GA,3370,743,131,11409
13151,Henry ,GA,45724,50057,3586,240703
13153,Houston ,GA,35430,22553,2423,163642
13155,Irwin ,GA,2716,891,63,9663
13157,Jackson ,GA,21784,4491,1148,75912
13159,Jasper ,GA,4360,1544,163,14590
13161,Jeff Davis ,GA,4104,901,114,14777
13163,Jefferson ,GA,3063,3821,92,15710
13165,Jenkins ,GA,1895,1123,38,8676
13167,Johnson ,GA,2519,1136,31,9188
13169,Jones ,GA,8305,3961,321,28353
13171,Lamar ,GA,5190,2270,187,18498
13173,Lanier ,GA,1984,806,81,9883
13175,Laurens ,GA,12411,6752,433,49570
13177,Lee ,GA,10646,3170,430,33164
13179,Liberty ,GA,6134,9556,589,65271
13181,Lincoln ,GA,2759,1273,70,7689
13183,Long ,GA,2626,1360,131,16158
13185,Lowndes,GA,21635,15064,1364,118247
13187,Lumpkin,GA,9619,2220,678,33488
13189,McDuffie,GA,5432,3699,191,21628
13191,McIntosh,GA,3487,2303,147,10973
13193,Macon,GA,1540,2705,42,12080
13195,Madison,GA,9201,2425,455,30128
13197,Marion,GA,1921,1213,56,7505
13199,Meriwether,GA,5222,3804,222,20620
13201,Miller,GA,1891,623,30,6000
13205,Mitchell ,GA,4279,3493,108,21763
13207,Monroe ,GA,8832,3571,284,27956
13209,Montgomery ,GA,2670,847,59,8610
13211,Morgan ,GA,6559,2663,314,20097
13213,Murray ,GA,10341,1800,368,39976
13215,Muscogee ,GA,26976,39851,2698,206919
13217,Newton ,GA,20913,21943,1382,112527
13219,Oconee ,GA,13425,5581,1347,41798
13221,Oglethorpe ,GA,4625,1831,218,14826
13223,Paulding ,GA,44662,18025,2793,168666
13225,Peach ,GA,5413,5100,296,27986
13227,Pickens ,GA,11651,1979,490,33212
13229,Pierce ,GA,6302,903,106,19715
13231,Pike ,GA,7278,1240,248,18889
13233,Polk ,GA,11014,2867,394,42851
13235,Pulaski ,GA,2437,1104,64,9854
13237,Putnam ,GA,6544,2758,226,22049
13239,Quitman ,GA,575,461,8,2237
13241,Rabun ,GA,6287,1444,317,16878
13243,Randolph ,GA,1271,1598,30,6421
13245,Richmond ,GA,24461,48814,2750,206603
13247,Rockdale,GA,13478,23255,1354,93513
13249,Schley,GA,1472,401,50,4548
13251,Screven ,GA,3305,2300,110,14065
13253,Seminole ,GA,2345,1189,54,9152
13255,Spalding ,GA,15646,9357,823,67312
13257,Stephens ,GA,7686,1837,292,26779
13259,Stewart ,GA,805,1222,31,5314
13261,Sumter,GA,5276,5520,251,29615
13263,Talbot,GA,1196,2002,63,5735
13265,Taliaferro,GA,349,545,3,1559
13267,Tattnall,GA,5096,1681,153,24284
13269,Taylor,GA,2064,1296,48,7814
13271,Telfair,GA,2450,1313,33,12476
13273,Terrell,GA,1874,2267,63,9184
13275,Thomas,GA,11228,7142,515,45791
13277,Tift,GA,9584,4347,345,41357
13279,Toombs,GA,6615,2338,185,27026
13281,Towns,GA,5383,1210,207,12488
13283,Treutlen,GA,1809,862,32,6401
13285,Troup,GA,15750,9713,648,69426
13287,Turner,GA,2095,1246,64,9003
13289,Twiggs,GA,2035,1971,53,8024
13291,Union,GA,9852,1963,248,24628
13293,Upson,GA,7292,3475,167,27700
13295,Walker,GA,18950,4215,1214,67653
13297,Walton ,GA,31125,8292,1441,96664
13299,Ware ,GA,8513,3440,231,36247
13301,Warren ,GA,991,1314,29,5210
13303,Washington ,GA,4149,4200,136,19994
13305,Wayne ,GA,8153,2041,246,30139
13307,Webster ,GA,630,473,13,2348
13309,Wheeler ,GA,1421,646,35,7480
13311,White ,GA,9761,1674,477,27997
13313,Whitfield ,GA,21537,7937,1302,102867
13315,Wilcox ,GA,2096,852,28,8764
13317,Wilkes ,GA,2572,1848,66,9562
13319,Wilkinson ,GA,2333,1894,70,8875
13321,Worth ,GA,6152,2020,147,20774
41001,Baker ,OR,6218,1797,764,16671
41003,Benton,OR,13445,29193,6115,95183
41005,Clackamas,OR,88392,102095,23552,421398
41007,Clatsop,OR,8138,9252,2274,41076
41009,Columbia,OR,13217,10167,3234,52593
41011,Coos,OR,17865,10448,3000,64933
41013,Crook,OR,8511,2637,1024,24738
41015,Curry,OR,7212,4300,1099,23450
41017,Deschutes,OR,45692,42444,10421,198251
41019,Douglas,OR,34582,14096,4843,111203
41021,Gilliam,OR,671,239,109,1996
41023,Grant,OR,3210,739,391,7232
41025,Harney,OR,2912,683,379,7504
41027,Hood River,OR,3272,6510,1128,23980
41029,Jackson,OR,53870,44447,11010,223255
41031,Jefferson,OR,5483,2980,996,24508
41033,Josephine,OR,26923,13453,4184,88088
41035,Klamath,OR,20435,7210,2862,69419
41037,Lake,OR,3022,639,269,8163
41039,Lane,OR,67141,102753,22056,382983
41041,Lincoln,OR,10039,12501,2716,50399
41043,Linn,OR,33488,17995,7236,128611
41045,Malheur,OR,7194,2246,995,31567
41047,Marion,OR,63377,57788,15675,345910
41049,Morrow,OR,2721,1017,429,12186
41051,Multnomah,OR,67954,292561,38588,815418
41053,Polk,OR,18940,16420,4935,87431
41055,Sherman,OR,732,202,83,1864
41057,Tillamook,OR,6538,5768,1497,27386
41059,Umatilla,OR,17059,7673,2865,80083
41061,Union,OR,8431,3249,1288,26200
41063,Wallowa,OR,2848,1116,402,7392
41065,Wasco,OR,5833,4781,1350,26670
41067,Washington,OR,83197,153251,32784,600369
41069,Wheeler ,OR,591,155,72,1443
41071,Yamhill,OR,23250,19301,6202,107726
48001,Anderson,TX,13201,3369,407,57921
48003,Andrews,TX,3927,836,180,18608
48005,Angelina,TX,21668,7538,705,86400
48007,Aransas,TX,7740,2465,307,23829
48009,Archer,TX,3786,394,103,8555
48011,Armstrong,TX,924,70,27,1849
48013,Atascosa,TX,8618,4651,404,48977
48015,Austin,TX,9637,2320,317,30165
48017,Bailey,TX,1344,397,52,6903
48019,Bandera,TX,8163,1726,329,20847
48021,Bastrop,TX,16328,10569,1768,97218
48023,Baylor,TX,1267,191,41,3467
48025,Bee,TX,4744,3444,297,31050
48027,Bell,TX,51998,37801,5902,370657
48029,Bexar,TX,240333,319550,34691,2009316
48031,Blanco,TX,4212,1244,229,11375
48033,Borden,TX,330,31,4,629
48035,Bosque,TX,6339,1278,250,18232
48037,Bowie,TX,24924,8838,840,92899
48039,Brazoria,TX,72791,43200,5190,372035
48041,Brazos,TX,38738,23121,5352,233848
48043,Brewster,TX,2077,1873,302,9545
48045,Brisco,TX,625,91,20,1434
48047,Brooks ,TX,613,1937,46,7079
48049,Brown,TX,12017,1621,388,38092
48051,Burleson,TX,5316,1491,153,17643
48053,Burnett,TX,14638,3797,769,49127
48055,Caldwell,TX,6691,4795,692,45880
48057,Calhoun ,TX,4638,2118,218,20105
48059,Callahan,TX,4865,569,145,13705
48061,Cameron,TX,29472,59402,3791,421020
48063,Camp,TX,3201,1260,81,12464
48065,Carson,TX,2620,249,95,5799
48067,Cass,TX,9726,2391,227,28448
48069,Castro,TX,1414,526,57,7373
48071,Chambers,TX,13339,2948,549,46562
48073,Cherokee ,TX,12919,3469,402,50413
48075,Childress,TX,1802,253,29,6668
48077,Clay,TX,4377,536,105,10220
48079,Cochran,TX,679,190,32,2547
48081,Coke,TX,1265,140,18,3285
48083,Coleman,TX,3177,388,78,7687
48085,Collin,TX,201014,140624,22792,1066467
48087,Collingsworth,TX,983,145,28,2651
48089,Colorado,TX,6325,1987,201,20558
48091,Comal,TX,45136,14238,2804,161493
48093,Comanche,TX,4333,789,115,13592
48095,Concho,TX,885,148,35,3302
48097,Cooke,TX,13181,2352,422,41670
48099,Coryell,TX,12225,5064,964,83085
48101,Cottle,TX,506,92,14,1379
48103,Crane,TX,1049,299,36,4676
48105,Crockett,TX,980,372,43,3096
48107,Crosby,TX,1181,468,79,5129
48109,Culberson,TX,280,454,33,2187
48111,Dallam,TX,1261,222,61,7123
48113,Dallas,TX,262945,461080,41657,2611481
48115,Dawson ,TX,2636,835,92,12459
48117,Deaf Smith,TX,2911,1185,120,18584
48119,Delta,TX,1836,400,45,5231
48121,Denton,TX,170603,110890,17152,906419
48123,Dewitt,TX,5519,1163,162,19819
48125,Dickens,TX,755,128,26,1769
48127,Dimmit,TX,974,2173,78,8613
48129,Donley,TX,1225,191,49,3261
48131,Duval,TX,1316,2783,69,9829
48133,Eastland,TX,6011,776,176,17723
48135,Ector,TX,25020,10249,1261,165170
48137,Edwards,TX,746,303,24,1423
48139,Ellis,TX,44941,16253,2916,192445
48141,El Paso,TX,55512,147843,12567,865661
48143,Erath,TX,11210,2160,523,42543
48145,Falls,TX,3441,1684,123,16968
48147,Fannin ,TX,9548,2132,364,35661
48149,Fayette,TX,8743,2144,287,24433
48151,Fisher,TX,1265,403,61,3673
48153,Floyd,TX,1474,435,50,5397
48155,Foard,TX,383,113,17,1095
48157,Fort Bend,TX,117291,134686,10089,822797
48159,Franklin,TX,3585,665,130,10355
48161,Freestone,TX,6026,1471,187,19439
48163,Frio,TX,1856,2444,100,18386
48165,Gaines,TX,3907,597,116,21597
48167,Galvaston,TX,73757,43658,5488,350684
48169,Garza,TX,1225,230,29,5817
48171,Gillespie,TX,10446,2288,480,26726
48173,Glasscock,TX,553,34,17,1113
48175,Goliad,TX,2620,973,115,7016
48177,Gonzales,TX,4587,1571,191,19658
48179,Gray,TX,6500,701,204,21229
48181,Grayson,TX,35325,10301,1790,135543
48183,Gregg,TX,28764,11677,1308,124238
48185,Grimes,TX,7065,2194,274,29299
48187,Guadalupe,TX,36632,18391,3100,172711
48189,Hale,TX,6366,2101,391,32526
48191,Hall,TX,893,164,34,2815
48193,Hamilton,TX,3060,479,81,8221
48195,Hansford,TX,1730,171,46,5273
48197,Hardeman,TX,1207,249,57,3548
48199,Hardin,TX,19606,2780,394,56235
48201,Harris,TX,545955,707914,58243,4731122
48203,Harrison,TX,18749,7151,648,68832
48205,Hartley,TX,1730,173,49,5375
48207,Haskell,TX,1403,314,53,5413
48209,Hays,TX,33826,33224,5114,241057
48211,Hemphill,TX,1462,181,61,3384
48213,Henderson,TX,23650,5669,726,82147
48215,Hidalgo,TX,48642,118809,6957,870787
48217,Hill,TX,10108,2547,315,35870
48219,Hockley,TX,5809,1260,242,21542
48221,Hood,TX,21382,4008,872,61598
48223,Hopkins,TX,10707,2510,321,36791
48225,Houston ,TX,6205,1978,170,22072
48227,Howard,TX,6637,1770,316,34866
48229,Hudspeth,TX,503,324,44,3201
48231,Hunt,TX,23910,6396,1248,99953
48233,Hutchinson,TX,7042,854,259,20613
48235,Irion,TX,660,90,16,1512
48237,Jack,TX,2973,314,63,8473
48239,Jackson,TX,4266,904,132,14990
48241,Jasper ,TX,10609,2590,220,32978
48243,Jeff Davis ,TX,695,422,74,1998
48245,Jefferson,TX,42862,42443,2313,256521
48247,Jim Hogg,TX,430,1635,54,4835
48249,Jim Wells,TX,5420,6694,265,38893
48251,Johnson,TX,44382,10988,2236,180008
48253,Jones,TX,4819,936,205,19654
48255,Karnes,TX,2965,1145,88,14707
48257,Kaufman,TX,29587,10278,1400,145307
48259,Kendall,TX,15700,3643,940,44272
48261,Kenedy,TX,84,99,3,349
48263,Kent,TX,360,59,15,755
48265,Kerr,TX,17727,4681,889,52591
48267,Kimble,TX,1697,206,49,4282
48269,King,TX,149,5,5,263
48271,Kinney,TX,936,458,36,3132
48273,Kleberg,TX,4367,4716,504,31042
48275,Knox,TX,1078,247,42,3354
48277,Lamar ,TX,14561,3583,570,50081
48279,Lamb,TX,3111,771,113,13049
48281,Lampasas,TX,6385,1483,337,21629
48283,La Salle,TX,872,1129,58,6666
48285,Lavaca,TX,7347,1170,148,20342
48287,Lee,TX,4997,1372,189,17483
48289,Leon,TX,6391,909,139,15717
48291,Liberty ,TX,18892,4862,513,91631
48293,Limestone,TX,5796,1778,165,22149
48295,Lipscomb,TX,1159,135,38,3054
48297,Live Oak,TX,3464,742,96,11333
48299,Llano,TX,8299,1825,323,21248
48301,Loving,TX,58,4,3,63
48303,Lubbock,TX,65651,28023,5339,310633
48305,Lynn,TX,1546,403,60,5593
48307,McCulloch,TX,2552,482,69,7631
48309,McLennan,TX,48260,27063,3752,260588
48311,McMullen,TX,454,40,5,599
48313,Madison,TX,3351,881,57,13462
48315,Marion,TX,2983,1165,90,9727
48317,Martin,TX,1455,266,41,5238
48319,Mason,TX,1656,354,47,3951
48321,Matagorda,TX,8366,3500,330,36254
48323,Maverick,TX,2816,10397,375,57884
48325,Medina,TX,12085,4634,527,50746
48327,Menard,TX,682,154,28,1963
48329,Midland,TX,36973,10025,2214,169986
48331,Milam,TX,6364,2051,249,24747
48333,Mills,TX,1951,243,51,4453
48335,Mitchell,TX,1780,354,62,8990
48337,Montague,TX,7526,885,193,19967
48339,Montgomery,TX,150314,45835,9755,620460
48341,Moore,TX,3977,1098,209,21358
48343,Morris,TX,3446,1425,102,11974
48345,Motley,TX,566,40,9,1061
48347,Nacogdoches,TX,14771,6846,1005,64646
48349,Navarro,TX,11994,4002,437,52623
48351,Newton ,TX,4288,1156,90,12217
48353,Nolan,TX,3552,1029,276,14734
48355,Nueces,TX,50766,49198,4441,353175
48357,Ochiltree,TX,2628,274,100,10015
48359,Oldham,TX,850,78,25,1758
48361,Orange,TX,25513,5735,752,84810
48363,Palo Pinto,TX,8284,1708,278,28413
48365,Panola,TX,8445,1835,136,22496
48367,Parker,TX,46473,8344,2000,148220
48369,Parmer,TX,1915,485,66,9870
48371,Pecos,TX,2468,1554,163,15198
48373,Polk,TX,15176,4187,489,50125
48375,Potter,TX,19630,7657,1544,118522
48377,Presidio,TX,652,1458,98,6133
48379,Rains,TX,3968,628,105,12151
48381,Randall,TX,43462,8367,2476,140755
48383,Reagan,TX,709,167,28,3385
48385,Real,TX,1382,262,37,2759
48387,Red River,TX,3926,1149,86,11589
48389,Reeves,TX,1417,1659,108,14743
48391,Refugio,TX,1830,1034,84,6744
48393,Roberts,TX,524,20,10,828
48395,Robertson,TX,4668,2203,164,16753
48397,Rockwall,TX,28451,9655,2074,107844
48399,Runnels,TX,3250,453,79,9898
48401,Rusk,TX,14675,3935,524,52215
48403,Sabine,TX,3998,614,39,9896
48405,San Augustine,TX,2622,910,37,7919
48407,San Jacinto,TX,8059,2038,246,27397
48409,San Patricio,TX,13030,7871,755,68754
48411,San Saba,TX,2025,293,39,5724
48413,Schleicher,TX,821,208,30,2448
48415,Scurry,TX,4410,733,169,16933
48417,Shackelford,TX,1378,103,23,3107
48419,Shelby,TX,7179,1758,149,24018
48421,Sherman,TX,807,96,32,2781
48423,Smith,TX,58930,22300,3538,233484
48425,Somervell,TX,3206,541,150,9205
48427,Starr,TX,2224,9289,227,65921
48429,Stephens ,TX,3034,348,88,9098
48431,Sterling,TX,549,70,14,1370
48433,Stonewall,TX,555,135,11,1244
48435,Sutton,TX,1075,313,28,3373
48437,Swisher,TX,1671,462,71,6972
48439,Tarrant,TX,345921,288392,34201,2110623
48441,Taylor,TX,33250,10085,2424,143203
48443,Terrell,TX,288,140,10,760
48445,Terry,TX,2459,753,143,11831
48447,Throckmorton,TX,715,84,9,1441
48449,Titus,TX,6511,2597,311,31241
48451,Tom Green,TX,27494,9173,1812,120007
48453,Travis,TX,127209,308260,33251,1290218
48455,Trinity,TX,4737,1154,94,13602
48457,Tyler,TX,6624,1248,144,19798
48459,Upshur,TX,13209,2380,424,40894
48461,Upton,TX,1007,286,54,3306
48463,Uvalde,TX,4835,3867,262,24575
48465,Val Verde,TX,5890,6964,763,47585
48467,Van Zandt,TX,18473,2799,618,59543
48469,Victoria,TX,21275,8866,1183,91322
48471,Walker,TX,12884,6091,821,76406
48473,Waller,TX,10531,5748,505,56751
48475,Ward,TX,2547,783,115,11640
48477,Washington,TX,10945,3382,505,35802
48479,Webb,TX,12947,42307,2331,267113
48481,Wharton,TX,10149,4238,345,41571
48483,Wheeler ,TX,2087,194,25,4988
48485,Wichita,TX,27631,8770,1718,129361
48487,Wilbarger,TX,3166,809,130,12888
48489,Willacy,TX,1547,3422,126,20164
48491,Williamson,TX,104175,84468,16016,609006
48493,Wilson,TX,13998,4790,607,49753
48495,Winkler,TX,1403,420,53,7791
48497,Wise,TX,20670,3412,694,68631
48499,Wood,TX,15700,2630,397,44849
48501,Yoakum,TX,1797,426,80,7694
48503,Young,TX,6601,876,230,17868
48505,Zapata,TX,1029,2063,50,13887
48507,Zavala,TX,694,2636,66,9668
1001,Autauga,AL,18172,5936,865,58809
1003,Baldwin ,AL,72883,18458,3874,231768
1005,Barbour ,AL,5454,4871,144,25229
1007,Bibb ,AL,6738,1874,207,22301
1009,Blount ,AL,22859,2156,573,59130
1011,Bullock ,AL,1140,3530,40,10360
1013,Butler ,AL,4901,3726,105,19046
1015,Calhoun ,AL,32865,13242,1757,116441
1017,Chambers ,AL,7843,5784,273,34772
1019,Cherokee ,AL,8953,1547,233,24973
1021,Chilton ,AL,15081,2911,377,45011
1023,Choctaw ,AL,4106,3109,77,12669
1025,Clarke ,AL,7140,5749,142,23091
1027,Clay ,AL,5245,1237,142,14237
1029,Cleburne ,AL,5764,684,145,15057
1031,Coffee ,AL,15875,4221,671,53459
1033,Colbert ,AL,16746,7312,857,57232
1035,Conecuh ,AL,3420,3080,85,11597
1037,Coosa ,AL,3381,1782,89,10378
1039,Covington ,AL,13267,2387,286,37563
1041,Crenshaw ,AL,4513,1664,90,13193
1043,Cullman ,AL,32989,3798,1086,87857
1045,Dale ,AL,13808,4413,528,49322
1047,Dallas ,AL,5789,12836,167,38458
1049,DeKalb ,AL,21405,3622,799,71617
1051,Elmore ,AL,27634,8443,1183,87980
1053,Escambia ,AL,9935,4605,305,36768
1055,Etowah ,AL,32353,10442,1369,103434
1057,Fayette ,AL,6712,1362,175,16326
1059,Franklin ,AL,9466,2197,377,32112
1061,Geneva ,AL,9994,1525,239,26658
1063,Greene ,AL,838,4013,29,7731
1065,Hale ,AL,3173,4775,92,14788
1067,Henry ,AL,5632,2292,148,17141
1069,Houston ,AL,30728,10664,1247,107202
1071,Jackson ,AL,16672,3673,639,52579
1073,Jefferson ,AL,134768,156873,12550,674340
1075,Lamar ,AL,5823,1036,107,13972
1077,Lauderdale ,AL,27899,9952,1674,93562
1079,Lawrence ,AL,10833,3627,369,33074
1081,Lee ,AL,34617,21230,3344,174247
1083,Limestone ,AL,29067,9468,1759,103565
1085,Lowndes ,AL,1751,4883,50,10321
1087,Macon ,AL,1431,7566,143,19527
1089,Madison ,AL,89520,62822,11047,388154
1091,Marengo ,AL,5233,5615,146,19325
1093,Marion ,AL,11274,1432,278,29340
1095,Marshall ,AL,29233,4917,1166,97611
1097,Mobile ,AL,95116,72186,5435,414809
1099,Monroe ,AL,5795,4332,144,19771
1101,Montgomery ,AL,34003,58916,2959,228952
1103,Morgan ,AL,37486,11254,1904,123424
1105,Perry ,AL,1407,3824,47,8513
1107,Pickens ,AL,5456,3972,114,19130
1109,Pike ,AL,7693,5056,419,33002
1111,Randolph ,AL,7705,2291,191,21961
1113,Russell ,AL,9210,9579,467,59182
1115,St. Clair ,AL,73020,22977,5257,91468
1117,Shelby ,AL,31651,5589,1160,223038
1119,Sumter ,AL,1581,4746,84,12344
1121,Talladega ,AL,20614,12121,672,82149
1123,Tallapoosa ,AL,13594,5519,373,41309
1125,Tuscaloosa ,AL,47723,31762,3215,227037
1127,Walker ,AL,24266,4497,709,65344
1129,Washington ,AL,6042,2374,117,15389
1131,Wilcox ,AL,1742,4339,42,10598
1133,Winston ,AL,9228,872,213,23547
2013,Aleutians East,AK,181,157,,3421
2016,Aleutians West,AK,178,196,,5225
2020,Anchorage,AK,33380,17426,2874,291244
2050,Bethel,AK,1254,2070,314,17868
2060,Bristol Bay,AK,195,111,8,997
2063,Chugach,AK,204,112,,7103
2066,Copper River ,AK,150,163,,2616
2068,Denali,AK,338,206,30,1826
2070,Dillingham ,AK,527,567,78,4847
2090,Fairbanks North Star,AK,14945,5884,1359,97581
2100,Haines ,AK,521,700,,2078
2105,Hoonah?Angoon ,AK,100,112,,2360
2110,Juneau,AK,5262,6641,,32256
2122,Kenai Peninsula,AK,6436,5339,,58801
2130,Ketchikan Gateway,AK,2202,2051,,13953
2150,Kodiak Island,AK,2143,928,97,13100
2158,Kusilvak,AK,512,665,,8370
2164,Lake and Peninsula,AK,106,146,30,1474
2170,Matanuska-Susitna,AK,15630,12818,,107068
2180,Nome ,AK,929,1497,252,9492
2185,North Slope,AK,917,746,143,9430
2188,Northwest Arctic,AK,564,678,134,7523
2195,Petersburg,AK,758,840,,3397
2198,Prince of Wales ? Hyder,AK,520,580,,5755
2220,Sitka,AK,2577,3105,,8449
2230,Skagway,AK,192,200,,1240
2240,Southeast Fairbanks,AK,1632,1351,,6807
2261,Valdez-Cordova,AK,1370,1090,,0
2270,Wade-Hampton,AK,420,852,142,7459
2275,Wrangell,AK,354,356,,2125
2282,Yakutat,AK,230,290,,663
2290,Yukon?Koyukuk,AK,621,1011,126,5044
4001,Apache ,AZ,8240,17083,2338,66026
4003,Cochise ,AZ,28092,17450,4473,125445
4005,Coconino ,AZ,21108,32404,6272,145104
4007,Gila ,AZ,14182,7003,1330,53271
4009,Graham ,AZ,8025,3301,955,38541
4011,Greenlee ,AZ,1892,1092,316,9562
4012,La Paz ,AZ,4003,1575,373,16546
4013,Maricopa ,AZ,747361,702907,117566,4425102
4015,Mohave ,AZ,58282,17455,4206,213276
4017,Navajo ,AZ,20577,16459,3258,106714
4019,Pima ,AZ,167428,224661,29551,1043435
4021,Pinal ,AZ,72819,47892,8835,426000
4023,Santa Cruz ,AZ,3897,11690,846,47668
4025,Yavapai ,AZ,71330,35590,7530,236210
4027,Yuma ,AZ,25165,24605,3240,205002
5001,Arkansas ,AR,3826,1939,447,17148
5003,Ashley ,AR,5338,2408,337,19058
5005,Baxter ,AR,14682,4169,915,41628
5007,Benton ,AR,60871,28005,7948,284340
5009,Boone ,AR,12235,2926,950,37367
5011,Bradley ,AR,2164,1317,172,10545
5013,Calhoun ,AR,1556,639,74,4740
5015,Carroll ,AR,6786,3342,630,28257
5017,Chicot ,AR,1716,2350,110,10211
5019,Clark ,AR,4404,3620,502,21445
5021,Clay ,AR,3781,1199,220,14548
5023,Cleburne ,AR,9458,2101,526,24710
5025,Cleveland ,AR,2462,723,169,7550
5027,Columbia ,AR,5456,3140,291,22800
5029,Conway ,AR,4849,2656,422,20710
5031,Craighead ,AR,22892,10538,2143,111242
5033,Crawford ,AR,16686,4488,1276,60119
5035,Crittenden ,AR,6964,8410,578,48156
5037,Cross ,AR,4584,1999,291,16828
5039,Dallas ,AR,1509,1165,97,6481
5041,Desha ,AR,1919,2228,110,11398
5043,Drew ,AR,3968,2365,262,17345
5045,Faulkner ,AR,29346,14629,3552,123493
5047,Franklin ,AR,5039,1376,355,17103
5049,Fulton ,AR,3471,1067,234,12074
5051,Garland ,AR,26087,12311,2407,100173
5053,Grant ,AR,5725,1373,347,17960
5055,Greene ,AR,10720,3071,809,45738
5057,Hempstead ,AR,4401,2377,271,20069
5059,Hot Spring ,AR,8172,3149,623,33044
5061,Howard ,AR,3157,1351,166,12786
5063,Independence,AR,9936,2881,797,37931
5065,Izard,AR,4042,1113,293,13578
5067,Jackson,AR,3267,1583,306,16765
5069,Jefferson,AR,9250,15772,872,67258
5071,Johnson,AR,6091,2427,594,25749
5073,Lafayette,AR,1758,1032,70,6305
5075,Lawrence,AR,4064,1263,358,16221
5077,Lee,AR,1229,1735,62,8593
5079,Lincoln,AR,2455,1252,119,12936
5081,Little River,AR,3605,1397,225,12026
5083,Logan,AR,5746,1715,460,21128
5085,Lonoke,AR,19958,5664,1478,74012
5087,Madison,AR,4928,1588,325,16519
5089,Marion,AR,5336,1434,337,16828
5091,Miller,AR,11294,4273,524,42599
5093,Mississippi,AR,7061,5670,473,40682
5095,Monroe,AR,1489,1312,83,6802
5097,Montgomery,AR,2643,748,168,8482
5099,Nevada,AR,2000,1157,89,8312
5101,Newton,AR,2875,699,179,7228
5103,Ouachita,AR,5351,4321,263,22647
5105,Perry,AR,3008,1049,249,10018
5107,Phillips,AR,2446,4310,197,16571
5109,Pike ,AR,3150,685,146,10169
5111,Poinsett,AR,5502,1880,340,22965
5113,Polk,AR,6618,1212,401,19213
5115,Pope,AR,16256,5000,1313,63384
5117,Prairie,AR,2505,814,125,8287
5119,Pulaski,AR,61257,89574,8945,399125
5121,Randolph,AR,4509,1425,445,18574
5123,St. Francis,AR,3195,4031,204,23094
5125,Saline,AR,35863,13256,2981,123430
5127,Scott,AR,2731,602,177,9838
5129,Searcy,AR,2955,601,172,7828
5131,Sebastian,AR,29127,12300,3210,127797
5133,Sevier,AR,3282,1075,205,15839
5135,Sharp,AR,5407,1472,370,17274
5137,Stone,AR,4113,1203,302,12354
5139,Union,AR,10456,5855,583,39050
